entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_dollars,exit_reason
2021-09-21 14:48:00+00:00,2021-09-21 14:49:00+00:00,Long,14997.25,14995.25,-4.0,-85.0,Time
2021-09-21 14:49:00+00:00,2021-09-21 14:50:00+00:00,Long,14995.25,14988.0,-9.25,-190.0,Time
2021-09-21 14:50:00+00:00,2021-09-21 15:20:00+00:00,Long,14988.0,15054.0,64.0,1275.0,Time
2021-09-21 17:30:00+00:00,2021-09-21 17:31:00+00:00,Short,15020.0,15023.0,-5.0,-105.0,Time
2021-09-21 17:32:00+00:00,2021-09-21 17:34:00+00:00,Short,15017.5,15027.0,-11.5,-235.0,Time
2021-09-21 17:37:00+00:00,2021-09-21 17:38:00+00:00,Short,15015.0,15024.25,-11.25,-230.0,Time
2021-09-21 18:50:00+00:00,2021-09-21 18:51:00+00:00,Long,15090.0,15093.75,1.75,30.0,Time
2021-09-21 18:51:00+00:00,2021-09-21 18:52:00+00:00,Long,15093.75,15090.0,-5.75,-120.0,Time
2021-09-21 19:15:00+00:00,2021-09-21 19:16:00+00:00,Long,15105.0,15091.0,-16.0,-325.0,Time
2021-09-21 19:59:00+00:00,2021-09-21 20:00:00+00:00,Short,15018.5,15021.75,-5.25,-110.0,Time
2021-09-22 13:31:00+00:00,2021-09-22 13:32:00+00:00,Short,15037.75,15028.5,7.25,140.0,Time
2021-09-22 13:32:00+00:00,2021-09-22 13:33:00+00:00,Short,15028.5,15040.5,-14.0,-285.0,Time
2021-09-22 13:35:00+00:00,2021-09-22 13:36:00+00:00,Short,15027.5,15024.25,1.25,20.0,Time
2021-09-22 13:43:00+00:00,2021-09-22 13:44:00+00:00,Short,15017.5,15021.75,-6.25,-130.0,Time
2021-09-22 14:01:00+00:00,2021-09-22 14:02:00+00:00,Long,15103.0,15095.5,-9.5,-195.0,Time
2021-09-22 14:06:00+00:00,2021-09-22 14:07:00+00:00,Long,15109.0,15110.0,-1.0,-25.0,Time
2021-09-22 14:07:00+00:00,2021-09-22 14:37:00+00:00,Long,15110.0,15122.0,10.0,195.0,Time
2021-09-22 18:11:00+00:00,2021-09-22 18:12:00+00:00,Short,15186.75,15191.25,-6.5,-135.0,Time
2021-09-22 18:12:00+00:00,2021-09-22 18:14:00+00:00,Short,15191.25,15209.5,-20.25,-410.0,Time
2021-09-22 18:14:00+00:00,2021-09-22 18:15:00+00:00,Short,15209.5,15219.5,-12.0,-245.0,Time
2021-09-22 18:50:00+00:00,2021-09-22 18:51:00+00:00,Short,15093.0,15108.5,-17.5,-355.0,Time
2021-09-22 19:22:00+00:00,2021-09-22 19:23:00+00:00,Short,15218.75,15200.75,16.0,315.0,Time
2021-09-23 13:07:00+00:00,2021-09-23 13:09:00+00:00,Short,15184.75,15193.0,-10.25,-210.0,Time
2021-09-23 13:10:00+00:00,2021-09-23 13:11:00+00:00,Short,15184.5,15180.25,2.25,40.0,Time
2021-09-23 13:11:00+00:00,2021-09-23 13:13:00+00:00,Short,15180.25,15189.75,-11.5,-235.0,Time
2021-09-23 13:42:00+00:00,2021-09-23 13:43:00+00:00,Short,15254.0,15258.75,-6.75,-140.0,Time
2021-09-23 13:47:00+00:00,2021-09-23 13:48:00+00:00,Short,15268.5,15270.5,-4.0,-85.0,Time
2021-09-23 19:58:00+00:00,2021-09-23 19:59:00+00:00,Short,15300.0,15300.0,-2.0,-45.0,Time
2021-09-24 13:34:00+00:00,2021-09-24 13:35:00+00:00,Short,15222.25,15220.0,0.25,0.0,Time
2021-09-24 13:37:00+00:00,2021-09-24 13:38:00+00:00,Long,15240.75,15239.0,-3.75,-80.0,Time
2021-09-24 13:38:00+00:00,2021-09-24 13:39:00+00:00,Short,15240.0,15222.5,15.5,305.0,Time
2021-09-24 13:59:00+00:00,2021-09-24 14:00:00+00:00,Long,15250.0,15259.75,7.75,150.0,Time
2021-09-24 14:00:00+00:00,2021-09-24 14:01:00+00:00,Long,15259.75,15254.0,-7.75,-160.0,Time
2021-09-24 14:03:00+00:00,2021-09-24 14:04:00+00:00,Long,15259.75,15262.0,0.25,0.0,Time
2021-09-24 14:04:00+00:00,2021-09-24 14:05:00+00:00,Short,15262.0,15250.0,10.0,195.0,Time
2021-09-27 12:35:00+00:00,2021-09-27 12:36:00+00:00,Short,15164.5,15168.0,-5.5,-115.0,Time
2021-09-27 13:37:00+00:00,2021-09-27 13:38:00+00:00,Short,15125.75,15114.75,9.0,175.0,Time
2021-09-27 13:38:00+00:00,2021-09-27 13:39:00+00:00,Short,15114.75,15119.0,-6.25,-130.0,Time
2021-09-27 13:41:00+00:00,2021-09-27 13:42:00+00:00,Short,15096.75,15100.75,-6.0,-125.0,Time
2021-09-27 14:38:00+00:00,2021-09-27 14:39:00+00:00,Short,15195.5,15193.0,0.5,5.0,Time
2021-09-27 14:45:00+00:00,2021-09-27 14:46:00+00:00,Short,15206.0,15196.0,8.0,155.0,Time
2021-09-27 14:49:00+00:00,2021-09-27 14:50:00+00:00,Short,15204.5,15194.25,8.25,160.0,Time
2021-09-27 15:04:00+00:00,2021-09-27 15:05:00+00:00,Long,15221.5,15215.25,-8.25,-170.0,Time
2021-09-28 13:19:00+00:00,2021-09-28 13:21:00+00:00,Short,15012.75,15005.25,5.5,105.0,Time
2021-09-28 13:30:00+00:00,2021-09-28 13:31:00+00:00,Long,15024.0,15018.5,-7.5,-155.0,Time
2021-09-28 13:31:00+00:00,2021-09-28 13:32:00+00:00,Long,15027.0,15016.75,-12.25,-250.0,Time
2021-09-28 13:43:00+00:00,2021-09-28 13:44:00+00:00,Short,14939.5,14928.5,9.0,175.0,Time
2021-09-28 13:44:00+00:00,2021-09-28 13:45:00+00:00,Short,14928.5,14928.0,-1.5,-35.0,Time
2021-09-28 13:49:00+00:00,2021-09-28 13:50:00+00:00,Short,14913.5,14915.0,-3.5,-75.0,Time
2021-09-28 13:50:00+00:00,2021-09-28 13:52:00+00:00,Short,14915.0,14915.0,-2.0,-45.0,Time
2021-09-28 14:26:00+00:00,2021-09-28 14:27:00+00:00,Short,14835.75,14852.25,-18.5,-375.0,Time
2021-09-28 14:50:00+00:00,2021-09-28 14:51:00+00:00,Long,14830.0,14853.0,21.0,415.0,Time
2021-09-28 14:58:00+00:00,2021-09-28 14:59:00+00:00,Long,14823.5,14829.25,3.75,70.0,Time
2021-09-28 15:00:00+00:00,2021-09-28 15:01:00+00:00,Short,14821.75,14828.25,-8.5,-175.0,Time
2021-09-28 15:02:00+00:00,2021-09-28 15:03:00+00:00,Short,14818.5,14831.75,-15.25,-310.0,Time
2021-09-28 15:04:00+00:00,2021-09-28 15:05:00+00:00,Short,14814.0,14810.0,2.0,35.0,Time
2021-09-28 15:05:00+00:00,2021-09-28 15:06:00+00:00,Short,14810.0,14816.75,-8.75,-180.0,Time
2021-09-28 15:07:00+00:00,2021-09-28 15:08:00+00:00,Short,14809.25,14800.0,7.25,140.0,Time
2021-09-28 15:08:00+00:00,2021-09-28 15:09:00+00:00,Short,14800.0,14784.75,13.25,260.0,Time
2021-09-28 15:09:00+00:00,2021-09-28 15:10:00+00:00,Short,14784.75,14792.25,-9.5,-195.0,Time
2021-09-28 15:13:00+00:00,2021-09-28 15:15:00+00:00,Short,14788.25,14782.5,3.75,70.0,Time
2021-09-28 15:15:00+00:00,2021-09-28 15:16:00+00:00,Short,14782.5,14775.75,4.75,90.0,Time
2021-09-28 15:16:00+00:00,2021-09-28 15:18:00+00:00,Short,14775.75,14789.5,-15.75,-320.0,Time
2021-09-28 17:40:00+00:00,2021-09-28 17:41:00+00:00,Long,14821.5,14825.75,2.25,40.0,Time
2021-09-28 17:41:00+00:00,2021-09-28 17:43:00+00:00,Long,14825.75,14813.0,-14.75,-300.0,Time
2021-09-28 18:13:00+00:00,2021-09-28 18:14:00+00:00,Long,14746.5,14744.5,-4.0,-85.0,Time
2021-09-28 18:14:00+00:00,2021-09-28 18:15:00+00:00,Long,14744.5,14754.75,8.25,160.0,Time
2021-09-28 18:25:00+00:00,2021-09-28 18:26:00+00:00,Long,14822.25,14816.5,-7.75,-160.0,Time
2021-09-28 18:29:00+00:00,2021-09-28 18:30:00+00:00,Long,14829.5,14804.75,-26.75,-540.0,Time
2021-09-28 18:42:00+00:00,2021-09-28 18:44:00+00:00,Long,14827.25,14836.0,6.75,130.0,Time
2021-09-28 18:44:00+00:00,2021-09-28 18:45:00+00:00,Long,14836.0,14848.75,10.75,210.0,Time
2021-09-28 18:45:00+00:00,2021-09-28 18:46:00+00:00,Short,14848.75,14853.0,-6.25,-130.0,Time
2021-09-28 18:47:00+00:00,2021-09-28 18:48:00+00:00,Long,14858.75,14847.5,-13.25,-270.0,Time
2021-09-28 18:50:00+00:00,2021-09-28 18:51:00+00:00,Long,14858.0,14855.25,-4.75,-100.0,Time
2021-09-28 19:46:00+00:00,2021-09-28 19:47:00+00:00,Long,14778.75,14772.75,-8.0,-165.0,Time
2021-09-28 19:47:00+00:00,2021-09-28 19:48:00+00:00,Long,14772.75,14769.5,-5.25,-110.0,Time
2021-09-28 19:48:00+00:00,2021-09-28 19:49:00+00:00,Long,14769.5,14766.25,-5.25,-110.0,Time
2021-09-29 13:43:00+00:00,2021-09-29 13:44:00+00:00,Short,14799.25,14795.5,1.75,30.0,Time
2021-09-29 13:49:00+00:00,2021-09-29 13:50:00+00:00,Long,14869.5,14858.0,-13.5,-275.0,Time
2021-09-29 13:52:00+00:00,2021-09-29 13:53:00+00:00,Long,14888.25,14883.25,-7.0,-145.0,Time
2021-09-29 13:54:00+00:00,2021-09-29 13:55:00+00:00,Long,14896.5,14900.0,1.5,25.0,Time
2021-09-29 13:55:00+00:00,2021-09-29 13:56:00+00:00,Long,14900.0,14891.75,-10.25,-210.0,Time
2021-09-29 14:00:00+00:00,2021-09-29 14:01:00+00:00,Long,14902.25,14893.75,-10.5,-215.0,Time
2021-09-29 15:21:00+00:00,2021-09-29 15:22:00+00:00,Short,14821.25,14821.5,-2.25,-50.0,Time
2021-09-29 17:31:00+00:00,2021-09-29 17:32:00+00:00,Short,14727.25,14727.25,-2.0,-45.0,Time
2021-09-29 17:32:00+00:00,2021-09-29 17:34:00+00:00,Short,14723.75,14731.5,-9.75,-200.0,Time
2021-09-29 17:35:00+00:00,2021-09-29 17:36:00+00:00,Short,14719.75,14725.0,-7.25,-150.0,Time
2021-09-29 18:08:00+00:00,2021-09-29 18:09:00+00:00,Long,14805.0,14803.5,-3.5,-75.0,Time
2021-09-29 18:09:00+00:00,2021-09-29 18:10:00+00:00,Long,14803.5,14816.25,10.75,210.0,Time
2021-09-29 18:11:00+00:00,2021-09-29 18:12:00+00:00,Long,14821.75,14827.0,3.25,60.0,Time
2021-09-29 18:12:00+00:00,2021-09-29 18:13:00+00:00,Long,14827.0,14834.5,5.5,105.0,Time
2021-09-29 18:13:00+00:00,2021-09-29 18:14:00+00:00,Long,14834.5,14832.75,-3.75,-80.0,Time
2021-09-29 18:14:00+00:00,2021-09-29 18:15:00+00:00,Long,14832.75,14837.0,2.25,40.0,Time
2021-09-29 18:15:00+00:00,2021-09-29 18:17:00+00:00,Long,14841.0,14831.5,-11.5,-235.0,Time
2021-09-29 18:45:00+00:00,2021-09-29 18:46:00+00:00,Long,14848.5,14833.5,-17.0,-345.0,Time
2021-09-29 19:46:00+00:00,2021-09-29 19:47:00+00:00,Short,14765.5,14771.25,-7.75,-160.0,Time
2021-09-30 13:35:00+00:00,2021-09-30 13:37:00+00:00,Long,14866.75,14862.25,-6.5,-135.0,Time
2021-09-30 13:50:00+00:00,2021-09-30 13:51:00+00:00,Long,14876.0,14872.25,-5.75,-120.0,Time
2021-09-30 14:32:00+00:00,2021-09-30 14:33:00+00:00,Short,14789.25,14814.5,-27.25,-550.0,Time
2021-09-30 18:00:00+00:00,2021-09-30 18:01:00+00:00,Short,14784.75,14780.0,2.75,50.0,Time
2021-09-30 18:01:00+00:00,2021-09-30 18:03:00+00:00,Short,14783.5,14779.5,2.0,35.0,Time
2021-09-30 18:05:00+00:00,2021-09-30 18:06:00+00:00,Short,14796.0,14794.75,-0.75,-20.0,Time
2021-09-30 18:06:00+00:00,2021-09-30 18:08:00+00:00,Long,14794.75,14807.0,10.25,200.0,Time
2021-09-30 18:08:00+00:00,2021-09-30 18:09:00+00:00,Long,14807.0,14815.75,6.75,130.0,Time
2021-09-30 18:09:00+00:00,2021-09-30 18:10:00+00:00,Long,14815.75,14813.5,-4.25,-90.0,Time
2021-09-30 18:10:00+00:00,2021-09-30 18:11:00+00:00,Long,14813.5,14809.5,-6.0,-125.0,Time
2021-09-30 18:41:00+00:00,2021-09-30 18:43:00+00:00,Short,14815.25,14808.5,4.75,90.0,Time
2021-09-30 18:50:00+00:00,2021-09-30 18:52:00+00:00,Short,14826.25,14802.25,22.0,435.0,Time
2021-09-30 19:41:00+00:00,2021-09-30 19:42:00+00:00,Long,14756.75,14748.75,-10.0,-205.0,Time
2021-09-30 19:42:00+00:00,2021-09-30 19:44:00+00:00,Long,14748.75,14740.0,-10.75,-220.0,Time
2021-09-30 19:44:00+00:00,2021-09-30 19:45:00+00:00,Long,14740.0,14731.75,-10.25,-210.0,Time
2021-10-01 13:38:00+00:00,2021-10-01 13:39:00+00:00,Long,14670.5,14664.5,-8.0,-165.0,Time
2021-10-01 13:40:00+00:00,2021-10-01 13:41:00+00:00,Long,14650.0,14657.25,5.25,100.0,Time
2021-10-01 13:44:00+00:00,2021-10-01 13:45:00+00:00,Long,14631.5,14638.75,5.25,100.0,Time
2021-10-01 13:55:00+00:00,2021-10-01 13:56:00+00:00,Short,14611.75,14621.75,-12.0,-245.0,Time
2021-10-01 14:04:00+00:00,2021-10-01 14:05:00+00:00,Short,14607.75,14605.0,0.75,10.0,Time
2021-10-01 14:05:00+00:00,2021-10-01 14:06:00+00:00,Short,14605.0,14627.5,-24.5,-495.0,Time
2021-10-01 14:15:00+00:00,2021-10-01 14:16:00+00:00,Short,14571.75,14581.75,-12.0,-245.0,Time
2021-10-01 14:17:00+00:00,2021-10-01 14:18:00+00:00,Short,14570.0,14570.0,-2.0,-45.0,Time
2021-10-01 14:18:00+00:00,2021-10-01 14:48:00+00:00,Short,14570.0,14583.0,-15.0,-305.0,Time
2021-10-01 15:13:00+00:00,2021-10-01 15:14:00+00:00,Long,14647.75,14654.25,4.5,85.0,Time
2021-10-01 15:14:00+00:00,2021-10-01 15:15:00+00:00,Long,14654.25,14660.5,4.25,80.0,Time
2021-10-01 15:15:00+00:00,2021-10-01 15:16:00+00:00,Long,14660.5,14653.5,-9.0,-185.0,Time
2021-10-01 15:16:00+00:00,2021-10-01 15:17:00+00:00,Long,14661.0,14653.5,-9.5,-195.0,Time
2021-10-01 15:18:00+00:00,2021-10-01 15:20:00+00:00,Long,14664.75,14656.25,-10.5,-215.0,Time
2021-10-01 17:33:00+00:00,2021-10-01 17:35:00+00:00,Short,14713.75,14722.0,-10.25,-210.0,Time
2021-10-01 19:53:00+00:00,2021-10-01 19:54:00+00:00,Long,14815.0,14809.0,-8.0,-165.0,Time
2021-10-04 13:34:00+00:00,2021-10-04 13:35:00+00:00,Short,14672.75,14655.5,15.25,300.0,Time
2021-10-04 13:36:00+00:00,2021-10-04 13:37:00+00:00,Short,14650.0,14651.25,-3.25,-70.0,Time
2021-10-04 13:37:00+00:00,2021-10-04 13:38:00+00:00,Short,14651.25,14650.0,-0.75,-20.0,Time
2021-10-04 13:40:00+00:00,2021-10-04 13:41:00+00:00,Short,14629.25,14625.25,2.0,35.0,Time
2021-10-04 13:41:00+00:00,2021-10-04 13:42:00+00:00,Short,14625.25,14616.75,6.5,125.0,Time
2021-10-04 13:42:00+00:00,2021-10-04 13:43:00+00:00,Short,14616.75,14600.0,14.75,290.0,Time
2021-10-04 13:43:00+00:00,2021-10-04 13:44:00+00:00,Short,14600.0,14596.25,1.75,30.0,Time
2021-10-04 13:44:00+00:00,2021-10-04 13:45:00+00:00,Short,14596.25,14588.75,5.5,105.0,Time
2021-10-04 13:45:00+00:00,2021-10-04 13:46:00+00:00,Short,14588.75,14592.5,-5.75,-120.0,Time
2021-10-04 13:47:00+00:00,2021-10-04 13:48:00+00:00,Short,14579.75,14588.25,-10.5,-215.0,Time
2021-10-04 13:49:00+00:00,2021-10-04 13:50:00+00:00,Short,14578.25,14586.0,-9.75,-200.0,Time
2021-10-04 14:20:00+00:00,2021-10-04 14:21:00+00:00,Short,14526.5,14525.25,-0.75,-20.0,Time
2021-10-04 14:21:00+00:00,2021-10-04 14:22:00+00:00,Short,14525.25,14524.0,-0.75,-20.0,Time
2021-10-04 14:22:00+00:00,2021-10-04 14:23:00+00:00,Short,14524.0,14523.75,-1.75,-40.0,Time
2021-10-04 14:23:00+00:00,2021-10-04 14:53:00+00:00,Short,14523.75,14415.25,106.5,2125.0,Time
2021-10-04 14:53:00+00:00,2021-10-04 14:54:00+00:00,Short,14415.25,14403.0,10.25,200.0,Time
2021-10-04 14:54:00+00:00,2021-10-04 14:55:00+00:00,Short,14403.0,14408.5,-7.5,-155.0,Time
2021-10-04 14:55:00+00:00,2021-10-04 14:56:00+00:00,Short,14408.5,14425.0,-18.5,-375.0,Time
2021-10-04 18:07:00+00:00,2021-10-04 18:08:00+00:00,Short,14447.75,14446.0,-0.25,-10.0,Time
2021-10-04 19:01:00+00:00,2021-10-04 19:02:00+00:00,Long,14467.0,14474.25,5.25,100.0,Time
2021-10-04 19:02:00+00:00,2021-10-04 19:03:00+00:00,Long,14474.25,14482.0,5.75,110.0,Time
2021-10-04 19:04:00+00:00,2021-10-04 19:05:00+00:00,Long,14485.25,14490.0,2.75,50.0,Time
2021-10-04 19:05:00+00:00,2021-10-04 19:06:00+00:00,Long,14490.0,14495.0,3.0,55.0,Time
2021-10-04 19:06:00+00:00,2021-10-04 19:07:00+00:00,Long,14495.0,14471.5,-25.5,-515.0,Time
2021-10-04 19:21:00+00:00,2021-10-04 19:22:00+00:00,Short,14412.5,14412.5,-2.0,-45.0,Time
2021-10-04 19:22:00+00:00,2021-10-04 19:23:00+00:00,Short,14408.75,14419.5,-12.75,-260.0,Time
2021-10-05 13:31:00+00:00,2021-10-05 13:32:00+00:00,Short,14560.25,14549.5,8.75,170.0,Time
2021-10-05 13:35:00+00:00,2021-10-05 13:36:00+00:00,Long,14568.5,14538.25,-32.25,-650.0,Time
2021-10-05 13:49:00+00:00,2021-10-05 13:50:00+00:00,Short,14575.0,14580.25,-7.25,-150.0,Time
2021-10-05 13:50:00+00:00,2021-10-05 13:51:00+00:00,Short,14580.25,14575.25,3.0,55.0,Time
2021-10-05 13:51:00+00:00,2021-10-05 13:53:00+00:00,Long,14580.75,14588.25,5.5,105.0,Time
2021-10-05 13:54:00+00:00,2021-10-05 13:55:00+00:00,Long,14593.0,14596.75,1.75,30.0,Time
2021-10-05 13:55:00+00:00,2021-10-05 13:56:00+00:00,Long,14596.75,14571.0,-27.75,-560.0,Time
2021-10-05 14:01:00+00:00,2021-10-05 14:02:00+00:00,Short,14597.75,14592.25,3.5,65.0,Time
2021-10-05 14:02:00+00:00,2021-10-05 14:04:00+00:00,Short,14597.75,14606.0,-10.25,-210.0,Time
2021-10-05 14:08:00+00:00,2021-10-05 14:09:00+00:00,Long,14612.0,14617.25,3.25,60.0,Time
2021-10-05 14:09:00+00:00,2021-10-05 14:11:00+00:00,Long,14617.25,14624.25,5.0,95.0,Time
2021-10-05 14:11:00+00:00,2021-10-05 14:13:00+00:00,Long,14624.25,14619.0,-7.25,-150.0,Time
2021-10-05 14:14:00+00:00,2021-10-05 14:15:00+00:00,Long,14627.0,14623.75,-5.25,-110.0,Time
2021-10-05 14:15:00+00:00,2021-10-05 14:16:00+00:00,Long,14623.75,14619.75,-6.0,-125.0,Time
2021-10-05 14:46:00+00:00,2021-10-05 14:47:00+00:00,Long,14657.75,14659.0,-0.75,-20.0,Time
2021-10-05 14:47:00+00:00,2021-10-05 14:48:00+00:00,Long,14659.0,14662.75,1.75,30.0,Time
2021-10-05 14:48:00+00:00,2021-10-05 14:49:00+00:00,Short,14662.75,14660.0,0.75,10.0,Time
2021-10-05 15:07:00+00:00,2021-10-05 15:08:00+00:00,Short,14707.0,14702.25,2.75,50.0,Time
2021-10-05 19:55:00+00:00,2021-10-05 19:56:00+00:00,Short,14665.0,14664.5,-1.5,-35.0,Time
2021-10-05 19:56:00+00:00,2021-10-05 19:57:00+00:00,Short,14664.5,14670.75,-8.25,-170.0,Time
2021-10-05 19:58:00+00:00,2021-10-05 19:59:00+00:00,Short,14661.75,14660.0,-0.25,-10.0,Time
2021-10-06 13:31:00+00:00,2021-10-06 13:32:00+00:00,Long,14552.25,14544.75,-9.5,-195.0,Time
2021-10-06 13:35:00+00:00,2021-10-06 13:36:00+00:00,Long,14582.25,14589.5,5.25,100.0,Time
2021-10-06 13:36:00+00:00,2021-10-06 13:37:00+00:00,Long,14589.5,14592.25,0.75,10.0,Time
2021-10-06 13:37:00+00:00,2021-10-06 13:38:00+00:00,Long,14592.25,14594.75,0.5,5.0,Time
2021-10-06 13:38:00+00:00,2021-10-06 13:39:00+00:00,Long,14594.75,14609.75,13.0,255.0,Time
2021-10-06 13:39:00+00:00,2021-10-06 13:40:00+00:00,Long,14609.75,14608.5,-3.25,-70.0,Time
2021-10-06 13:44:00+00:00,2021-10-06 13:44:00+00:00,Long,14625.0,14630.5,3.5,65.0,Time
2021-10-06 14:03:00+00:00,2021-10-06 14:04:00+00:00,Short,14493.0,14496.0,-5.0,-105.0,Time
2021-10-06 14:04:00+00:00,2021-10-06 14:05:00+00:00,Short,14491.0,14504.25,-15.25,-310.0,Time
2021-10-06 14:22:00+00:00,2021-10-06 14:23:00+00:00,Short,14639.0,14647.0,-10.0,-205.0,Time
2021-10-06 14:23:00+00:00,2021-10-06 14:53:00+00:00,Short,14647.0,14662.25,-17.25,-350.0,Time
2021-10-06 15:20:00+00:00,2021-10-06 15:21:00+00:00,Long,14615.0,14592.0,-25.0,-505.0,Time
2021-10-06 15:21:00+00:00,2021-10-06 15:22:00+00:00,Long,14592.0,14600.25,6.25,120.0,Time
2021-10-06 17:30:00+00:00,2021-10-06 17:31:00+00:00,Long,14657.0,14670.0,11.0,215.0,Time
2021-10-06 17:31:00+00:00,2021-10-06 17:32:00+00:00,Long,14670.0,14662.75,-9.25,-190.0,Time
2021-10-06 17:33:00+00:00,2021-10-06 17:34:00+00:00,Long,14669.25,14671.25,0.0,-5.0,Time
2021-10-06 17:36:00+00:00,2021-10-06 17:37:00+00:00,Long,14676.5,14687.5,9.0,175.0,Time
2021-10-06 17:37:00+00:00,2021-10-06 17:38:00+00:00,Long,14687.5,14684.25,-5.25,-110.0,Time
2021-10-06 17:39:00+00:00,2021-10-06 17:40:00+00:00,Long,14696.5,14691.0,-7.5,-155.0,Time
2021-10-06 18:00:00+00:00,2021-10-06 18:01:00+00:00,Long,14704.25,14688.5,-17.75,-360.0,Time
2021-10-06 18:31:00+00:00,2021-10-06 18:33:00+00:00,Short,14739.5,14729.25,8.25,160.0,Time
2021-10-06 18:38:00+00:00,2021-10-06 18:39:00+00:00,Short,14736.75,14736.75,-2.0,-45.0,Time
2021-10-06 19:38:00+00:00,2021-10-06 19:39:00+00:00,Short,14686.25,14693.25,-9.0,-185.0,Time
2021-10-06 19:55:00+00:00,2021-10-06 19:56:00+00:00,Long,14751.0,14761.0,8.0,155.0,Time
2021-10-06 19:56:00+00:00,2021-10-06 19:58:00+00:00,Long,14761.0,14761.75,-1.25,-30.0,Time
2021-10-06 19:58:00+00:00,2021-10-06 19:59:00+00:00,Short,14761.75,14754.0,5.75,110.0,Time
2021-10-06 19:59:00+00:00,2021-10-06 20:00:00+00:00,Short,14765.0,14751.5,11.5,225.0,Time
2021-10-07 13:34:00+00:00,2021-10-07 13:35:00+00:00,Long,14932.5,14940.0,5.5,105.0,Time
2021-10-07 13:35:00+00:00,2021-10-07 13:36:00+00:00,Long,14940.0,14930.5,-11.5,-235.0,Time
2021-10-07 13:56:00+00:00,2021-10-07 13:58:00+00:00,Short,14945.5,14937.0,6.5,125.0,Time
2021-10-07 13:59:00+00:00,2021-10-07 14:00:00+00:00,Short,14955.0,14951.0,2.0,35.0,Time
2021-10-07 14:00:00+00:00,2021-10-07 14:01:00+00:00,Short,14956.75,14964.25,-9.5,-195.0,Time
2021-10-07 14:01:00+00:00,2021-10-07 14:02:00+00:00,Short,14964.25,14975.0,-12.75,-260.0,Time
2021-10-07 14:02:00+00:00,2021-10-07 14:03:00+00:00,Long,14975.0,14970.0,-7.0,-145.0,Time
2021-10-07 19:51:00+00:00,2021-10-07 19:52:00+00:00,Short,14885.25,14891.0,-7.75,-160.0,Time
2021-10-07 19:55:00+00:00,2021-10-07 19:56:00+00:00,Short,14881.75,14874.5,5.25,100.0,Time
2021-10-07 19:56:00+00:00,2021-10-07 19:57:00+00:00,Short,14874.5,14875.75,-3.25,-70.0,Time
2021-10-07 19:58:00+00:00,2021-10-07 19:59:00+00:00,Short,14871.75,14880.0,-10.25,-210.0,Time
2021-10-08 12:37:00+00:00,2021-10-08 12:38:00+00:00,Short,14949.5,14975.25,-27.75,-560.0,Time
2021-10-08 13:34:00+00:00,2021-10-08 13:35:00+00:00,Short,14868.75,14870.0,-3.25,-70.0,Time
2021-10-08 13:35:00+00:00,2021-10-08 13:36:00+00:00,Short,14870.0,14854.5,13.5,265.0,Time
2021-10-08 13:36:00+00:00,2021-10-08 13:37:00+00:00,Short,14854.5,14850.0,2.5,45.0,Time
2021-10-08 13:37:00+00:00,2021-10-08 13:38:00+00:00,Short,14850.0,14860.75,-12.75,-260.0,Time
2021-10-08 13:59:00+00:00,2021-10-08 14:01:00+00:00,Short,14849.0,14886.75,-39.75,-800.0,Time
2021-10-08 14:40:00+00:00,2021-10-08 14:41:00+00:00,Short,14838.5,14835.0,1.5,25.0,Time
2021-10-08 14:41:00+00:00,2021-10-08 14:42:00+00:00,Short,14835.0,14819.5,13.5,265.0,Time
2021-10-08 14:42:00+00:00,2021-10-08 14:43:00+00:00,Short,14819.5,14822.25,-4.75,-100.0,Time
2021-10-08 14:43:00+00:00,2021-10-08 14:44:00+00:00,Short,14822.25,14827.5,-7.25,-150.0,Time
2021-10-11 13:32:00+00:00,2021-10-11 13:33:00+00:00,Long,14766.25,14782.75,14.5,285.0,Time
2021-10-11 13:33:00+00:00,2021-10-11 13:34:00+00:00,Long,14782.75,14780.0,-4.75,-100.0,Time
2021-10-11 13:35:00+00:00,2021-10-11 13:36:00+00:00,Long,14788.75,14776.5,-14.25,-290.0,Time
2021-10-11 13:39:00+00:00,2021-10-11 13:40:00+00:00,Long,14794.25,14800.5,4.25,80.0,Time
2021-10-11 13:41:00+00:00,2021-10-11 13:42:00+00:00,Long,14815.25,14800.0,-17.25,-350.0,Time
2021-10-11 13:42:00+00:00,2021-10-11 13:44:00+00:00,Long,14822.25,14824.5,0.25,0.0,Time
2021-10-11 13:44:00+00:00,2021-10-11 13:45:00+00:00,Long,14824.5,14836.75,10.25,200.0,Time
2021-10-11 13:45:00+00:00,2021-10-11 13:47:00+00:00,Long,14836.75,14841.75,3.0,55.0,Time
2021-10-11 13:47:00+00:00,2021-10-11 13:48:00+00:00,Long,14841.75,14846.5,2.75,50.0,Time
2021-10-11 13:48:00+00:00,2021-10-11 13:50:00+00:00,Long,14846.5,14850.75,2.25,40.0,Time
2021-10-11 13:50:00+00:00,2021-10-11 13:52:00+00:00,Long,14850.75,14845.0,-7.75,-160.0,Time
2021-10-11 13:53:00+00:00,2021-10-11 13:55:00+00:00,Long,14855.25,14853.0,-4.25,-90.0,Time
2021-10-11 13:56:00+00:00,2021-10-11 13:57:00+00:00,Long,14855.25,14855.0,-2.25,-50.0,Time
