candidate,filter,filter_conditions,feature_set,direction,trades,net_points,win_rate,payoff_ratio_r,avg_win_points,avg_loss_points,profit_factor,avg_points,max_drawdown_points,net_to_drawdown,folds,positive_fold_rate,min_fold_net_points,baseline_trades,baseline_net_points,baseline_win_rate,baseline_payoff_ratio_r,net_improvement,retained_trade_rate,evidence_type,robust_score
bar_best_support_reclaim_lb30_thr0.0005_hold30_long_us_late,entry_body_low_mid,entry_body_rankle0.67,bar_best_support_reclaim_lb30_thr0.0005_hold30_long_us_late + entry_body_low_mid,long,322,3063.5,0.5434782608695652,1.1998888170200863,58.365,48.64200680272109,1.4284390678810552,9.513975155279503,1154.75,2.652955185105001,5,1.0,159.75,427,1666.375,0.5269320843091335,1.0500381659966416,1397.125,0.7540983606557377,state_filtered,10.999113527362812
bar_best_support_reclaim_lb30_thr0.001_hold30_long_us_late,entry_body_low_mid,entry_body_rankle0.67,bar_best_support_reclaim_lb30_thr0.001_hold30_long_us_late + entry_body_low_mid,long,321,3049.125,0.5420560747663551,1.2050863018397275,58.617816091954026,48.64200680272109,1.4264286838102898,9.498831775700934,1169.125,2.608040201005025,5,1.0,159.75,427,1626.625,0.5245901639344263,1.0558944636897738,1422.5,0.7517564402810304,state_filtered,10.889942205236444
bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late,minute_bucket_30_41,minute_bucket_30eq41,bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late + minute_bucket_30_41,long,150,761.25,0.5466666666666666,1.2169136643776632,29.14329268292683,23.948529411764707,1.4674547129260056,5.075,411.0,1.852189781021898,4,1.0,18.0,496,3576.75,0.5483870967741935,1.0560995405445888,-2815.5,0.3024193548387097,state_filtered,10.772561413353507
bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late,minute_bucket_30_41,minute_bucket_30eq41,bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late + minute_bucket_30_41,long,150,761.25,0.5466666666666666,1.2169136643776632,29.14329268292683,23.948529411764707,1.4674547129260056,5.075,411.0,1.852189781021898,4,1.0,18.0,496,3576.75,0.5483870967741935,1.0560995405445888,-2815.5,0.3024193548387097,state_filtered,10.772561413353507
bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late,minute_bucket_30_41,minute_bucket_30eq41,bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late + minute_bucket_30_41,long,150,761.25,0.5466666666666666,1.2169136643776632,29.14329268292683,23.948529411764707,1.4674547129260056,5.075,411.0,1.852189781021898,4,1.0,18.0,496,3576.75,0.5483870967741935,1.0560995405445888,-2815.5,0.3024193548387097,state_filtered,10.772561413353507
bar_best_momentum_lb60_thr0.001_hold15_long_us_late,volume_z_60_high,volume_z_60gt1.0,bar_best_momentum_lb60_thr0.001_hold15_long_us_late + volume_z_60_high,long,139,599.625,0.5755395683453237,1.0961928419345026,22.90625,20.896186440677965,1.4863631755044104,4.313848920863309,213.0,2.8151408450704225,5,0.6,-113.0,426,1989.75,0.5328638497652582,1.1072103674347258,-1390.125,0.32629107981220656,state_filtered,10.759990308620331
bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late,vol_120_high,vol_120_rankgt0.67,bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late + vol_120_high,long,149,4086.125,0.5906040268456376,1.1421766158623907,118.11931818181819,103.41598360655738,1.6477301999326293,27.423657718120804,1864.875,2.1910985991018164,5,0.8,-706.625,398,6205.25,0.5577889447236181,1.0914769540190747,-2119.125,0.3743718592964824,state_filtered,10.757650521601438
bar_best_support_reclaim_lb30_thr0.001_hold30_long_us_late,vwap_below_and_trend_120_down,vwap_sideeqbelow;trend_side_120eqdown,bar_best_support_reclaim_lb30_thr0.001_hold30_long_us_late + vwap_below_and_trend_120_down,long,171,1588.375,0.5730994152046783,1.13718186516183,46.984693877551024,41.31678082191781,1.5266277093953333,9.288742690058479,532.625,2.9821638113118984,5,0.6,-269.125,427,1626.625,0.5245901639344263,1.0558944636897738,-38.25,0.40046838407494145,state_filtered,10.673333309207178
bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late,z_30_negative,z_30lt0.0,bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late + z_30_negative,long,413,3376.625,0.5520581113801453,1.0691432223507464,61.43311403508772,57.46013513513513,1.3176467821403794,8.17584745762712,995.25,3.3927405174579253,4,1.0,36.375,496,3576.75,0.5483870967741935,1.0560995405445888,-200.125,0.8326612903225806,state_filtered,10.635699990733645
bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late,z_30_negative,z_30lt0.0,bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late + z_30_negative,long,413,3376.625,0.5520581113801453,1.0691432223507464,61.43311403508772,57.46013513513513,1.3176467821403794,8.17584745762712,995.25,3.3927405174579253,4,1.0,36.375,496,3576.75,0.5483870967741935,1.0560995405445888,-200.125,0.8326612903225806,state_filtered,10.635699990733645
bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late,z_30_negative,z_30lt0.0,bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late + z_30_negative,long,413,3376.625,0.5520581113801453,1.0691432223507464,61.43311403508772,57.46013513513513,1.3176467821403794,8.17584745762712,995.25,3.3927405174579253,4,1.0,36.375,496,3576.75,0.5483870967741935,1.0560995405445888,-200.125,0.8326612903225806,state_filtered,10.635699990733645
bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late,trend_120_down,trend_side_120eqdown,bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late + trend_120_down,long,199,2400.375,0.542713567839196,1.2457396102967302,68.67824074074075,55.130494505494504,1.4784601968356796,12.06218592964824,1461.5,1.6424050632911393,3,1.0,553.5,341,1797.375,0.5190615835777126,1.0966928092182473,603.0,0.5835777126099707,state_filtered,10.599856001661689
bar_best_mean_reversion_lb10_thr1_hold30_long_us_late,momentum_60_positive_and_entry_body_low_mid,momentum_60gt0.0;entry_body_rankle0.67,bar_best_mean_reversion_lb10_thr1_hold30_long_us_late + momentum_60_positive_and_entry_body_low_mid,long,95,1091.625,0.5578947368421052,1.2998945786882932,52.761792452830186,40.589285714285715,1.6403431588209414,11.490789473684211,599.75,1.8201333889120468,2,0.5,-134.875,369,4483.875,0.5284552845528455,1.4234897632487993,-3392.25,0.25745257452574527,state_filtered,10.568525753446963
bar_best_momentum_lb15_thr0.001_hold30_short_us_late,return_1m_positive,return_1m_sideeqpositive,bar_best_momentum_lb15_thr0.001_hold30_short_us_late + return_1m_positive,short,90,501.75,0.5333333333333333,1.3586477554392729,29.364583333333332,21.613095238095237,1.5527402919305977,5.575,224.875,2.2312395775430796,3,0.6666666666666666,-15.5,320,-179.75,0.45,1.1817218176790487,681.5,0.28125,state_filtered,10.548955909132168
bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late,vwap_below,vwap_sideeqbelow,bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late + vwap_below,long,256,3202.0,0.578125,1.063612428203576,68.92060810810811,64.79861111111111,1.4575429571678633,12.5078125,964.125,3.3211461169454166,4,0.75,-433.0,496,3576.75,0.5483870967741935,1.0560995405445888,-374.75,0.5161290322580645,state_filtered,10.355832539999053
bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late,vwap_below,vwap_sideeqbelow,bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late + vwap_below,long,256,3202.0,0.578125,1.063612428203576,68.92060810810811,64.79861111111111,1.4575429571678633,12.5078125,964.125,3.3211461169454166,4,0.75,-433.0,496,3576.75,0.5483870967741935,1.0560995405445888,-374.75,0.5161290322580645,state_filtered,10.355832539999053
bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late,vwap_below,vwap_sideeqbelow,bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late + vwap_below,long,256,3202.0,0.578125,1.063612428203576,68.92060810810811,64.79861111111111,1.4575429571678633,12.5078125,964.125,3.3211461169454166,4,0.75,-433.0,496,3576.75,0.5483870967741935,1.0560995405445888,-374.75,0.5161290322580645,state_filtered,10.355832539999053
bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late,range_30_low_mid,range_30_rankle0.67,bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late + range_30_low_mid,long,331,2768.375,0.5649546827794562,1.0090106614696779,62.51136363636363,61.953125,1.3103124562140955,8.363670694864048,1049.375,2.638117927337701,4,1.0,123.375,496,3576.75,0.5483870967741935,1.0560995405445888,-808.375,0.6673387096774194,state_filtered,10.26874612732848
bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late,range_30_low_mid,range_30_rankle0.67,bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late + range_30_low_mid,long,331,2768.375,0.5649546827794562,1.0090106614696779,62.51136363636363,61.953125,1.3103124562140955,8.363670694864048,1049.375,2.638117927337701,4,1.0,123.375,496,3576.75,0.5483870967741935,1.0560995405445888,-808.375,0.6673387096774194,state_filtered,10.26874612732848
bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late,range_30_low_mid,range_30_rankle0.67,bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late + range_30_low_mid,long,331,2768.375,0.5649546827794562,1.0090106614696779,62.51136363636363,61.953125,1.3103124562140955,8.363670694864048,1049.375,2.638117927337701,4,1.0,123.375,496,3576.75,0.5483870967741935,1.0560995405445888,-808.375,0.6673387096774194,state_filtered,10.26874612732848
bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth,entry_close_high,entry_close_zoneeqhigh,bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth + entry_close_high,long,318,2985.25,0.5534591194968553,1.0406583737864077,75.484375,72.53521126760563,1.2898300970873786,9.3875786163522,905.125,3.2981632371219445,2,1.0,756.625,540,2030.5,0.5444444444444444,0.9248291559701761,954.75,0.5888888888888889,state_filtered,10.25395079360359
bar_best_support_reclaim_lb60_thr0.001_hold30_long_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_support_reclaim_lb60_thr0.001_hold30_long_us_late + vwap_distance_high,long,118,1110.0,0.5677966101694916,1.1753477572617277,47.01679104477612,40.002450980392155,1.5440843085595246,9.40677966101695,1068.75,1.03859649122807,4,0.75,-72.25,215,675.625,0.5581395348837209,0.9306164420631056,434.375,0.5488372093023256,state_filtered,10.15947386710314
bar_best_support_reclaim_lb60_thr0.0005_hold30_long_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_support_reclaim_lb60_thr0.0005_hold30_long_us_late + vwap_distance_high,long,118,1110.0,0.5677966101694916,1.1753477572617277,47.01679104477612,40.002450980392155,1.5440843085595246,9.40677966101695,1068.75,1.03859649122807,4,0.75,-72.25,215,675.625,0.5581395348837209,0.9306164420631056,434.375,0.5488372093023256,state_filtered,10.15947386710314
bar_best_mean_reversion_lb30_thr1_hold30_long_us_late,trend_120_down,trend_side_120eqdown,bar_best_mean_reversion_lb30_thr1_hold30_long_us_late + trend_120_down,long,286,3154.25,0.541958041958042,1.2337904063456868,64.60564516129033,52.36354961832061,1.459828343386118,11.028846153846153,2233.375,1.4123243969328931,4,1.0,155.25,500,4569.25,0.516,1.280492290575091,-1415.0,0.572,state_filtered,10.11498468792239
bar_best_support_reclaim_lb30_thr0.0002_hold15_long_us_late,vwap_below,vwap_sideeqbelow,bar_best_support_reclaim_lb30_thr0.0002_hold15_long_us_late + vwap_below,long,111,691.125,0.5405405405405406,1.226967193390551,37.49166666666667,30.556372549019606,1.4434908157535895,6.226351351351352,421.375,1.640166122812222,2,1.0,276.625,220,-311.75,0.4772727272727273,1.007871269409731,1002.875,0.5045454545454545,state_filtered,10.098728077724543
bar_best_support_reclaim_lb30_thr0.0005_hold15_long_us_late,vwap_below,vwap_sideeqbelow,bar_best_support_reclaim_lb30_thr0.0005_hold15_long_us_late + vwap_below,long,111,691.125,0.5405405405405406,1.226967193390551,37.49166666666667,30.556372549019606,1.4434908157535895,6.226351351351352,421.375,1.640166122812222,2,1.0,276.625,220,-311.75,0.4772727272727273,1.007871269409731,1002.875,0.5045454545454545,state_filtered,10.098728077724543
bar_best_support_reclaim_lb60_thr0.0002_hold30_long_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_support_reclaim_lb60_thr0.0002_hold30_long_us_late + vwap_distance_high,long,118,1092.75,0.5677966101694916,1.1689115844708813,46.759328358208954,40.002450980392155,1.5356289443048832,9.260593220338983,1068.75,1.0224561403508772,4,0.75,-72.25,215,658.375,0.5581395348837209,0.9270687882231964,434.375,0.5488372093023256,state_filtered,10.046790924363252
bar_best_momentum_lb60_thr0.001_hold30_long_us_late,vol_120_high,vol_120_rankgt0.67,bar_best_momentum_lb60_thr0.001_hold30_long_us_late + vol_120_high,long,90,1367.5,0.5444444444444444,1.4016842434066759,69.24234693877551,49.39939024390244,1.675183607973832,15.194444444444445,987.375,1.384985441195088,3,0.6666666666666666,-381.75,218,1718.0,0.4908256880733945,1.4867447834361265,-350.5,0.41284403669724773,state_filtered,9.99436020340633
bar_best_mean_reversion_lb30_thr1_hold30_long_us_late,trend_120_down_and_range_30_low_mid,trend_side_120eqdown;range_30_rankle0.67,bar_best_mean_reversion_lb30_thr1_hold30_long_us_late + trend_120_down_and_range_30_low_mid,long,203,2750.875,0.5665024630541872,1.176293384333562,68.44891304347826,58.19034090909091,1.537201581799541,13.551108374384237,1521.0,1.8085963182117029,4,0.75,-301.75,500,4569.25,0.516,1.280492290575091,-1818.375,0.406,state_filtered,9.896243388633845
bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth,volume_z_60_high,volume_z_60gt1.0,bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth + volume_z_60_high,long,106,1621.5,0.5471698113207547,1.1735784808382197,94.82758620689656,80.80208333333333,1.4180739976795154,15.297169811320755,1041.75,1.556515478761699,2,1.0,722.25,540,2030.5,0.5444444444444444,0.9248291559701761,-409.0,0.1962962962962963,state_filtered,9.877173823410462
bar_best_momentum_lb60_thr0.0006_hold30_long_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_momentum_lb60_thr0.0006_hold30_long_us_late + vwap_distance_high,long,206,2551.5,0.5388349514563107,1.3477530747698283,62.98085585585586,46.73026315789474,1.57474306631001,12.385922330097088,1044.875,2.4419188898193562,5,0.8,-497.75,372,4563.75,0.5376344086021505,1.3822307231721112,-2012.25,0.553763440860215,state_filtered,9.750710156997844
bar_best_support_reclaim_lb30_thr0.001_hold15_long_us_late,vwap_below,vwap_sideeqbelow,bar_best_support_reclaim_lb30_thr0.001_hold15_long_us_late + vwap_below,long,110,661.5,0.5363636363636364,1.231330713082538,37.625,30.556372549019606,1.424480628860191,6.013636363636364,421.375,1.5698605754968853,2,1.0,276.625,219,-341.375,0.4748858447488584,1.009180208884351,1002.875,0.502283105022831,state_filtered,9.67618490809859
bar_best_momentum_lb60_thr0.0006_hold30_long_us_late,vol_120_high,vol_120_rankgt0.67,bar_best_momentum_lb60_thr0.0006_hold30_long_us_late + vol_120_high,long,139,1962.125,0.5611510791366906,1.2169182264828586,70.39423076923077,57.846311475409834,1.5560593715682454,14.116007194244604,1019.875,1.923887731339625,5,0.6,-255.125,372,4563.75,0.5376344086021505,1.3822307231721112,-2601.625,0.3736559139784946,state_filtered,9.672269042251562
bar_best_momentum_lb60_thr0.0006_hold30_long_us_late,vwap_stretched_above_and_z_30_positive,vwap_stretch_sideeqabove;z_30gt0.0,bar_best_momentum_lb60_thr0.0006_hold30_long_us_late + vwap_stretched_above_and_z_30_positive,long,102,1328.25,0.5882352941176471,1.145881788754346,56.891666666666666,49.648809523809526,1.63697398393478,13.022058823529411,923.5,1.438278289117488,5,0.8,-763.5,372,4563.75,0.5376344086021505,1.3822307231721112,-3235.5,0.27419354838709675,state_filtered,9.59603453219738
bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late,vwap_stretched_below,vwap_stretch_sideeqbelow,bar_best_mean_reversion_lb30_thr1.4_hold30_long_us_late + vwap_stretched_below,long,117,1429.625,0.5470085470085471,1.1682185626054795,76.73046875,65.68160377358491,1.410679018995296,12.219017094017094,1071.625,1.3340720867840896,3,1.0,147.375,341,1797.375,0.5190615835777126,1.0966928092182473,-367.75,0.34310850439882695,state_filtered,9.558205226720986
bar_best_mean_reversion_lb10_thr1_hold30_long_us_late,vwap_above_and_trend_120_up,vwap_sideeqabove;trend_side_120equp,bar_best_mean_reversion_lb10_thr1_hold30_long_us_late + vwap_above_and_trend_120_up,long,107,995.875,0.5514018691588785,1.2668833616649002,47.17161016949152,37.234375,1.5572107987131067,9.307242990654206,600.875,1.657374661951321,2,0.5,-96.125,369,4483.875,0.5284552845528455,1.4234897632487993,-3488.0,0.2899728997289973,state_filtered,9.416312002812667
bar_best_mean_reversion_lb30_thr1_hold60_short_us_late,momentum_60_negative_and_entry_body_low_mid,momentum_60lt0.0;entry_body_rankle0.67,bar_best_mean_reversion_lb30_thr1_hold60_short_us_late + momentum_60_negative_and_entry_body_low_mid,short,93,1791.875,0.5591397849462365,1.1948397124753505,101.3173076923077,84.79573170731707,1.5154064646028835,19.267473118279568,859.125,2.0856976575003636,4,0.75,-386.875,336,-868.25,0.48214285714285715,1.0090144386049227,2660.125,0.2767857142857143,state_filtered,9.374771839254269
bar_best_momentum_lb60_thr0.0006_hold30_long_us_late,trend_120_up,trend_side_120equp,bar_best_momentum_lb60_thr0.0006_hold30_long_us_late + trend_120_up,long,275,3113.875,0.5381818181818182,1.3547123845880962,57.395270270270274,42.36712598425197,1.5787199442443953,11.323181818181817,1040.25,2.993391011776015,5,0.8,-759.875,372,4563.75,0.5376344086021505,1.3822307231721112,-1449.875,0.739247311827957,state_filtered,9.292758598779276
bar_best_momentum_lb60_thr0.0003_hold30_long_us_rth,z_30_negative,z_30lt0.0,bar_best_momentum_lb60_thr0.0003_hold30_long_us_rth + z_30_negative,long,196,1324.25,0.5561224489795918,1.0093743662368821,58.06077981651376,57.52155172413793,1.2646184588485077,6.7563775510204085,537.125,2.4654410053525715,2,1.0,633.875,587,1380.125,0.524701873935264,0.9813670800123919,-55.875,0.3339011925042589,state_filtered,9.218301396864986
bar_best_momentum_lb60_thr0.001_hold15_long_us_late,return_1m_negative,return_1m_sideeqnegative,bar_best_momentum_lb60_thr0.001_hold15_long_us_late + return_1m_negative,long,107,930.125,0.5981308411214953,1.1133250551876381,36.65234375,32.92151162790697,1.6570419426048566,8.692757009345794,903.375,1.0296111802961119,5,0.6,-763.75,426,1989.75,0.5328638497652582,1.1072103674347258,-1059.625,0.2511737089201878,state_filtered,8.88757112026021
bar_best_support_reclaim_lb15_thr0.0002_hold60_short_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_support_reclaim_lb15_thr0.0002_hold60_short_us_late + vwap_distance_high,short,111,1930.625,0.5495495495495496,1.1216720372919535,117.55122950819673,104.8,1.3684398854961832,17.39301801801802,1855.625,1.040417649040081,2,1.0,490.75,173,2602.875,0.5606936416184971,1.0323980277902287,-672.25,0.6416184971098265,state_filtered,8.820453163374342
bar_best_support_reclaim_lb15_thr0.0005_hold60_short_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_support_reclaim_lb15_thr0.0005_hold60_short_us_late + vwap_distance_high,short,111,1930.625,0.5495495495495496,1.1216720372919535,117.55122950819673,104.8,1.3684398854961832,17.39301801801802,1855.625,1.040417649040081,2,1.0,490.75,173,2602.875,0.5606936416184971,1.0323980277902287,-672.25,0.6416184971098265,state_filtered,8.820453163374342
bar_best_support_reclaim_lb15_thr0.001_hold60_short_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_support_reclaim_lb15_thr0.001_hold60_short_us_late + vwap_distance_high,short,111,1930.625,0.5495495495495496,1.1216720372919535,117.55122950819673,104.8,1.3684398854961832,17.39301801801802,1855.625,1.040417649040081,2,1.0,490.75,173,2602.875,0.5606936416184971,1.0323980277902287,-672.25,0.6416184971098265,state_filtered,8.820453163374342
bar_best_support_reclaim_lb15_thr0.0002_hold60_short_us_late,none,,bar_best_support_reclaim_lb15_thr0.0002_hold60_short_us_late,short,173,2602.875,0.5606936416184971,1.0323980277902287,111.30541237113403,107.8125,1.3176659038901601,15.045520231213873,2117.75,1.2290756699327117,2,1.0,952.75,173,2602.875,0.5606936416184971,1.0323980277902287,0.0,1.0,base_strategy,8.78441024863585
bar_best_support_reclaim_lb15_thr0.0005_hold60_short_us_late,none,,bar_best_support_reclaim_lb15_thr0.0005_hold60_short_us_late,short,173,2602.875,0.5606936416184971,1.0323980277902287,111.30541237113403,107.8125,1.3176659038901601,15.045520231213873,2117.75,1.2290756699327117,2,1.0,952.75,173,2602.875,0.5606936416184971,1.0323980277902287,0.0,1.0,base_strategy,8.78441024863585
bar_best_support_reclaim_lb15_thr0.001_hold60_short_us_late,none,,bar_best_support_reclaim_lb15_thr0.001_hold60_short_us_late,short,173,2602.875,0.5606936416184971,1.0323980277902287,111.30541237113403,107.8125,1.3176659038901601,15.045520231213873,2117.75,1.2290756699327117,2,1.0,952.75,173,2602.875,0.5606936416184971,1.0323980277902287,0.0,1.0,base_strategy,8.78441024863585
bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late + vwap_distance_high,long,303,2371.375,0.5313531353135313,1.147915523211966,63.57996894409938,55.38732394366197,1.301509853782581,7.826320132013201,979.125,2.4219328482063065,4,1.0,274.875,496,3576.75,0.5483870967741935,1.0560995405445888,-1205.375,0.6108870967741935,state_filtered,8.775979227738928
bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late + vwap_distance_high,long,303,2371.375,0.5313531353135313,1.147915523211966,63.57996894409938,55.38732394366197,1.301509853782581,7.826320132013201,979.125,2.4219328482063065,4,1.0,274.875,496,3576.75,0.5483870967741935,1.0560995405445888,-1205.375,0.6108870967741935,state_filtered,8.775979227738928
bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late + vwap_distance_high,long,303,2371.375,0.5313531353135313,1.147915523211966,63.57996894409938,55.38732394366197,1.301509853782581,7.826320132013201,979.125,2.4219328482063065,4,1.0,274.875,496,3576.75,0.5483870967741935,1.0560995405445888,-1205.375,0.6108870967741935,state_filtered,8.775979227738928
bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late,vwap_below_and_momentum_60_negative,vwap_sideeqbelow;momentum_60lt0.0,bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late + vwap_below_and_momentum_60_negative,long,120,1590.0,0.5666666666666667,1.02252656787906,92.73529411764706,90.6923076923077,1.3371501272264632,13.25,863.75,1.8408104196816208,5,0.8,-98.125,398,6205.25,0.5577889447236181,1.0914769540190747,-4615.25,0.3015075376884422,state_filtered,8.652875604534183
bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth,return_1m_positive,return_1m_sideeqpositive,bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth + return_1m_positive,long,455,3471.375,0.5362637362637362,1.0618559447471247,76.64549180327869,72.18068720379146,1.2279282015085233,7.629395604395604,1137.25,3.052429105297868,2,1.0,511.5,540,2030.5,0.5444444444444444,0.9248291559701761,1440.875,0.8425925925925926,state_filtered,8.606641902878362
bar_best_mean_reversion_lb30_thr1_hold30_long_us_late,momentum_60_negative,momentum_60lt0.0,bar_best_mean_reversion_lb30_thr1_hold30_long_us_late + momentum_60_negative,long,281,2698.625,0.5516014234875445,1.148360212998429,59.600806451612904,51.90079365079365,1.412665341386956,9.60364768683274,1966.75,1.3721240625397229,4,0.75,-47.5,500,4569.25,0.516,1.280492290575091,-1870.625,0.562,state_filtered,8.567669606270604
bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth,vwap_below_and_entry_close_high,vwap_sideeqbelow;entry_close_zoneeqhigh,bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth + vwap_below_and_entry_close_high,long,105,1313.875,0.5333333333333333,1.1661680438154938,93.96875,80.57908163265306,1.3327634786462785,12.513095238095238,775.25,1.6947758787487908,2,1.0,529.5,540,2030.5,0.5444444444444444,0.9248291559701761,-716.625,0.19444444444444445,state_filtered,8.520629869314527
bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late,none,,bar_best_support_reclaim_lb15_thr0.0002_hold30_long_us_late,long,496,3576.75,0.5483870967741935,1.0560995405445888,59.713235294117645,56.541294642857146,1.2824065849470005,7.211189516129032,1176.0,3.041454081632653,4,0.75,-67.375,496,3576.75,0.5483870967741935,1.0560995405445888,0.0,1.0,base_strategy,8.452156867220832
bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late,none,,bar_best_support_reclaim_lb15_thr0.0005_hold30_long_us_late,long,496,3576.75,0.5483870967741935,1.0560995405445888,59.713235294117645,56.541294642857146,1.2824065849470005,7.211189516129032,1176.0,3.041454081632653,4,0.75,-67.375,496,3576.75,0.5483870967741935,1.0560995405445888,0.0,1.0,base_strategy,8.452156867220832
bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late,none,,bar_best_support_reclaim_lb15_thr0.001_hold30_long_us_late,long,496,3576.75,0.5483870967741935,1.0560995405445888,59.713235294117645,56.541294642857146,1.2824065849470005,7.211189516129032,1176.0,3.041454081632653,4,0.75,-67.375,496,3576.75,0.5483870967741935,1.0560995405445888,0.0,1.0,base_strategy,8.452156867220832
bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late,trend_120_down,trend_side_120eqdown,bar_best_mean_reversion_lb30_thr1.4_hold60_long_us_late + trend_120_down,long,229,4061.625,0.5589519650655022,1.1223526037672078,106.85546875,95.20668316831683,1.4223874582396299,17.736353711790393,1624.0,2.5010006157635467,5,0.8,-510.375,398,6205.25,0.5577889447236181,1.0914769540190747,-2143.625,0.5753768844221105,state_filtered,8.389986178821879
bar_best_momentum_lb60_thr0.0006_hold15_long_us_late,vol_120_high,vol_120_rankgt0.67,bar_best_momentum_lb60_thr0.0006_hold15_long_us_late + vol_120_high,long,199,1994.375,0.5376884422110553,1.217172617221698,63.48481308411215,52.15760869565217,1.4156246743774097,10.021984924623116,914.0,2.1820295404814005,5,0.8,-273.25,444,2939.5,0.5315315315315315,1.2242853160627982,-945.125,0.44819819819819817,state_filtered,8.315463019912393
bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth,entry_candle_up,entry_candle_sideequp,bar_best_momentum_lb30_thr0.0006_hold60_long_us_rth + entry_candle_up,long,448,3239.25,0.5379464285714286,1.0429041918354953,76.1893153526971,73.05495169082126,1.214202464890601,7.23046875,1137.25,2.8483183117168607,2,1.0,429.25,540,2030.5,0.5444444444444444,0.9248291559701761,1208.75,0.8296296296296296,state_filtered,8.286524046392149
bar_best_momentum_lb30_thr0.0003_hold30_long_us_rth,vwap_distance_high,vwap_distance_abs_rankgt0.67,bar_best_momentum_lb30_thr0.0003_hold30_long_us_rth + vwap_distance_high,long,483,2288.125,0.546583850931677,1.0217901219648342,46.066287878787875,45.08390410958904,1.23174699634117,4.73731884057971,1012.375,2.2601555747623165,2,1.0,586.375,857,187.625,0.5169194865810969,0.9439210037682473,2100.5,0.5635939323220537,state_filtered,8.245392497402532
