event_index,entry_index,lookback,direction,entry_ts,symbol,minute_of_day,range_high,range_low,range_width_atr,range_efficiency,displacement_atr,body_share,volume_z_60,event_high,event_low,atr_30,signal_ts,exit_ts,exit_index,stop_mode,reward_risk,horizon_minutes,entry_price,exit_price,exit_reason,stop_distance_points,target_distance_points,gross_points,net_points,net_dollars,r_multiple,candidate,audit_label
3023054,3023055,45,1,2019-08-18 22:01:00+00:00,NQU9,1320,7618.5,7602.0,5.4961832061068705,0.0189125295508274,10.7,0.9439252336448598,0.055888427683738,7642.75,7616.0,2.5,2019-08-18 22:00:00+00:00,2019-08-19 01:00:00+00:00,3023234,break_bar,2.5,180,7642.5,7647.75,timeout,26.75,66.875,5.25,4.625,92.5,0.1689497716894977,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3027103,3027104,50,1,2019-08-21 20:01:00+00:00,NQU9,1200,7744.0,7728.75,4.243478260869566,0.0769230769230769,2.0338983050847457,0.6666666666666666,2.1528076688081423,7745.5,7739.5,2.95,2019-08-21 20:00:00+00:00,2019-08-21 22:07:00+00:00,3027155,break_bar,2.5,180,7745.0,7759.4875,take_profit,5.795000000000073,14.487500000000182,14.487500000000182,13.862500000000182,277.25000000000364,2.1592679127725893,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3056950,3056951,45,1,2019-09-22 22:01:00+00:00,NQZ9,1320,7844.75,7825.0,5.537383177570093,0.0687203791469194,12.76595744680851,0.7625,0.6097157936615667,7879.25,7839.25,3.1333333333333333,2019-09-22 22:00:00+00:00,2019-09-23 01:00:00+00:00,3057130,break_bar,2.5,180,7870.25,7878.75,timeout,31.313333333333503,78.28333333333376,8.5,7.875,157.5,0.2465689088347323,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3076033,3076034,50,1,2019-10-10 20:34:00+00:00,NQZ9,1233,7766.25,7742.0,5.650485436893203,0.0683229813664596,6.104928457869635,0.890625,1.839840744438714,7795.25,7763.25,5.241666666666666,2019-10-10 20:33:00+00:00,2019-10-11 00:33:00+00:00,3076213,break_bar,2.5,180,7793.75,7769.75,timeout,31.024166666667043,77.5604166666676,-24.0,-24.625,-492.5,-0.7780615603359659,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3089658,3089659,50,1,2019-10-24 20:01:00+00:00,NQZ9,1200,7975.0,7960.75,6.5769230769230775,0.0864978902953586,4.129213483146067,0.8367346938775511,4.4281643035934195,7984.0,7971.75,2.966666666666667,2019-10-24 20:00:00+00:00,2019-10-24 20:02:00+00:00,3089660,break_bar,2.5,180,7983.5,7971.453333333333,stop_loss,12.04666666666708,30.116666666667697,-12.04666666666708,-12.67166666666708,-253.4333333333416,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3095130,3095131,50,1,2019-10-30 20:31:00+00:00,NQZ9,1230,8114.25,8085.25,5.979381443298969,0.0475663716814159,4.30939226519337,0.7307692307692307,2.786945006581164,8133.5,8107.5,6.033333333333333,2019-10-30 20:30:00+00:00,2019-10-31 00:30:00+00:00,3095310,break_bar,2.5,180,8130.5,8123.0,timeout,23.603333333333467,59.00833333333367,-7.5,-8.125,-162.5,-0.3353511728692284,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3096479,3096480,45,1,2019-10-31 20:01:00+00:00,NQZ9,1200,8093.0,8068.0,8.04289544235925,0.0929853181076672,2.1169354838709675,0.9428571428571428,2.6984687253383393,8099.25,8090.5,4.133333333333334,2019-10-31 20:00:00+00:00,2019-10-31 20:14:00+00:00,3096493,break_bar,2.5,180,8099.0,8090.086666666667,stop_loss,8.913333333332957,22.283333333332394,-8.913333333332957,-9.538333333332956,-190.76666666665915,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3101934,3101935,50,1,2019-11-06 21:00:00+00:00,NQZ9,1259,8200.75,8188.5,5.981688708036622,0.0531177829099307,2.307692307692308,0.8181818181818182,6.034324924135448,8202.5,8197.0,2.3833333333333333,2019-11-06 20:59:00+00:00,2019-11-06 21:50:00+00:00,3101970,break_bar,2.5,180,8201.5,8213.375,take_profit,4.75,11.875,11.875,11.25,225.0,2.0930232558139537,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3106031,3106032,45,1,2019-11-11 21:02:00+00:00,NQZ9,1261,8251.25,8239.75,7.953890489913545,0.0250783699059561,2.782258064516129,0.6086956521739131,2.4845680556037153,8254.5,8248.75,2.066666666666667,2019-11-11 21:01:00+00:00,2019-11-11 21:03:00+00:00,3106033,break_bar,2.5,180,8252.75,8248.5,stop_loss,4.25,10.625,-4.25,-4.875,-97.5,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3115577,3115578,50,1,2019-11-20 20:55:00+00:00,NQZ9,1254,8286.0,8263.25,5.432835820895522,0.0563165905631659,2.453825857519789,0.6129032258064516,2.6505094072728266,8288.0,8280.25,3.158333333333333,2019-11-20 20:54:00+00:00,2019-11-20 23:00:00+00:00,3115628,break_bar,2.5,180,8286.75,8279.934166666666,stop_loss,6.815833333334012,17.03958333333503,-6.815833333334012,-7.440833333334012,-148.81666666668025,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3153084,3153085,50,1,2019-12-31 20:19:00+00:00,NQH0,1218,8738.0,8727.25,6.944818304172275,0.1019736842105263,3.658536585365854,0.64,5.824071962926752,8741.0,8734.75,1.7083333333333333,2019-12-31 20:18:00+00:00,2019-12-31 20:54:00+00:00,3153120,break_bar,2.5,180,8738.75,8749.375,take_profit,4.25,10.625,10.625,10.0,200.0,2.051282051282051,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3153120,3153121,50,1,2019-12-31 20:55:00+00:00,NQH0,1254,8746.5,8732.25,7.755102040816327,0.0546318289786223,5.0,0.88,4.87198442671753,8751.25,8738.75,2.5,2019-12-31 20:54:00+00:00,2020-01-01 23:10:00+00:00,3153181,break_bar,2.5,180,8750.5,8780.5,take_profit,12.0,30.0,30.0,29.375,587.5,2.3267326732673266,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3154480,3154481,50,1,2020-01-02 20:51:00+00:00,NQH0,1250,8871.5,8862.0,5.371024734982332,0.0747422680412371,2.25,0.8888888888888888,6.349209820945123,8874.5,8870.0,2.0,2020-01-02 20:50:00+00:00,2020-01-02 20:55:00+00:00,3154485,break_bar,2.5,180,8874.0,8884.625,take_profit,4.25,10.625,10.625,10.0,200.0,2.051282051282051,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3155797,3155798,50,1,2020-01-03 20:03:00+00:00,NQH0,1202,8843.5,8822.25,6.20815581253804,0.1232604373757455,1.978021978021978,0.7777777777777778,5.340460098179599,8846.75,8842.25,2.275,2020-01-03 20:02:00+00:00,2020-01-03 20:06:00+00:00,3155801,break_bar,2.5,180,8846.0,8842.0,stop_loss,4.0,10.0,-4.0,-4.625,-92.5,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3157170,3157171,45,1,2020-01-06 20:11:00+00:00,NQH0,1210,8842.75,8836.0,3.4394904458598727,0.0309597523219814,2.8820960698689957,0.6363636363636364,1.869868781473616,8844.5,8839.0,1.9083333333333337,2020-01-06 20:10:00+00:00,2020-01-06 20:47:00+00:00,3157207,break_bar,2.5,180,8843.25,8854.5,take_profit,4.5,11.25,11.25,10.625,212.5,2.073170731707317,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3159891,3159892,50,1,2020-01-08 20:02:00+00:00,NQH0,1201,8953.5,8938.0,7.223300970873786,0.0987012987012987,2.336065573770492,0.7894736842105263,4.5171720228954815,8956.5,8951.75,2.033333333333333,2020-01-08 20:01:00+00:00,2020-01-08 20:14:00+00:00,3159904,break_bar,2.5,180,8955.5,8965.5,take_profit,4.0,10.0,10.0,9.375,187.5,2.027027027027027,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3161309,3161310,45,1,2020-01-09 20:55:00+00:00,NQH0,1254,8999.25,8984.0,5.7142857142857135,0.0340501792114695,1.71875,0.5909090909090909,2.618469587755443,9001.75,8996.25,3.2,2020-01-09 20:54:00+00:00,2020-01-09 23:22:00+00:00,3161382,break_bar,2.5,180,9002.0,9017.175,take_profit,6.069999999999709,15.174999999999272,15.174999999999272,14.549999999999272,290.99999999998545,2.173263629574295,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3164039,3164040,45,1,2020-01-13 20:55:00+00:00,NQH0,1254,9081.25,9065.25,8.797250859106528,0.0788732394366197,2.068965517241379,0.7222222222222222,5.170465579349576,9084.5,9080.0,2.175,2020-01-13 20:54:00+00:00,2020-01-13 21:36:00+00:00,3164066,break_bar,2.5,180,9084.0,9094.625,take_profit,4.25,10.625,10.625,10.0,200.0,2.051282051282051,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3174733,3174734,50,1,2020-01-23 21:01:00+00:00,NQH0,1260,9233.75,9217.5,4.949238578680204,0.028735632183908,2.521551724137931,0.6923076923076923,3.635183793538973,9236.5,9226.75,3.8666666666666663,2020-01-23 21:00:00+00:00,2020-01-23 21:08:00+00:00,3174741,break_bar,2.5,180,9234.0,9253.091666666667,take_profit,7.636666666667224,19.09166666666806,19.09166666666715,18.46666666666715,369.33333333334303,2.2352229170868556,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3178843,3178844,45,1,2020-01-28 21:32:00+00:00,NQH0,1291,9122.25,9096.0,7.274826789838337,0.0025608194622279,3.6,0.8055555555555556,0.3540723357874703,9131.0,9113.0,5.0,2020-01-28 21:31:00+00:00,2020-01-28 23:01:00+00:00,3178873,break_bar,2.5,180,9130.0,9112.5,stop_loss,17.5,43.75,-17.5,-18.125,-362.5,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3188376,3188377,50,1,2020-02-06 20:55:00+00:00,NQH0,1254,9444.75,9426.0,6.338028169014084,0.0708401976935749,2.0891364902506964,0.8,3.964863009680448,9449.75,9443.5,2.9916666666666667,2020-02-06 20:54:00+00:00,2020-02-06 23:00:00+00:00,3188427,break_bar,2.5,180,9449.5,9465.247916666664,take_profit,6.299166666665769,15.747916666664423,15.747916666663514,15.122916666663514,302.4583333332703,2.184077506318278,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3191106,3191107,50,1,2020-02-10 20:55:00+00:00,NQH0,1254,9511.0,9496.0,5.629397967161845,0.0781499202551834,3.140311804008909,0.6170212765957447,4.029269281000005,9518.5,9506.75,3.7416666666666663,2020-02-10 20:54:00+00:00,2020-02-11 00:46:00+00:00,3191263,break_bar,2.5,180,9517.5,9545.310416666667,take_profit,11.124166666666495,27.81041666666624,27.81041666666715,27.18541666666715,543.708333333343,2.313816582736439,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3199026,3199027,45,1,2020-02-18 20:11:00+00:00,NQH0,1210,9648.75,9633.0,5.650224215246636,0.0811320754716981,2.807486631016043,0.7714285714285715,1.5572581661179743,9652.5,9643.75,3.1166666666666667,2020-02-18 20:10:00+00:00,2020-02-18 20:21:00+00:00,3199037,break_bar,2.5,180,9651.0,9643.438333333334,stop_loss,7.561666666666497,18.90416666666624,-7.561666666666497,-8.186666666666497,-163.73333333332994,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3203161,3203162,50,1,2020-02-21 20:51:00+00:00,NQH0,1250,9448.0,9413.5,5.015142337976984,0.0121002592912705,1.8508997429305911,0.9791666666666666,4.789017212042939,9459.0,9447.0,6.483333333333333,2020-02-21 20:50:00+00:00,2020-02-23 23:00:00+00:00,3203216,break_bar,2.5,180,9458.5,9446.351666666667,stop_loss,12.14833333333263,30.370833333331575,-12.14833333333263,-12.77333333333263,-255.4666666666526,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3205846,3205847,50,1,2020-02-25 20:06:00+00:00,NQH0,1205,8933.5,8822.5,7.68166089965398,0.0193178388167823,2.079831932773109,0.8181818181818182,1.546711479650379,8943.75,8910.75,15.866666666666667,2020-02-25 20:05:00+00:00,2020-02-25 20:10:00+00:00,3205851,break_bar,2.5,180,8940.5,8909.163333333334,stop_loss,31.336666666666133,78.34166666666533,-31.336666666666133,-31.961666666666133,-639.2333333333227,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3213707,3213708,45,1,2020-03-04 20:23:00+00:00,NQH0,1222,8856.5,8815.75,4.332225913621262,0.0,1.7011701170117013,0.8888888888888888,2.1800598043905457,8867.25,8851.5,9.258333333333333,2020-03-04 20:22:00+00:00,2020-03-04 20:50:00+00:00,3213735,break_bar,2.5,180,8866.0,8904.564583333333,take_profit,15.425833333332776,38.56458333333194,38.56458333333285,37.93958333333285,758.791666666657,2.3637142412128656,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3213735,3213736,50,1,2020-03-04 20:51:00+00:00,NQH0,1250,8903.5,8827.5,7.684853591742153,0.0854320987654321,2.8654124457308248,0.8939393939393939,5.360794787563661,8909.25,8876.25,11.516666666666667,2020-03-04 20:50:00+00:00,2020-03-04 23:09:00+00:00,3213799,break_bar,2.5,180,8906.75,8875.098333333333,stop_loss,31.65166666666664,79.1291666666666,-31.65166666666664,-32.27666666666664,-645.5333333333328,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3216433,3216434,45,1,2020-03-06 20:19:00+00:00,NQH0,1218,8377.5,8316.5,4.603049834931615,0.0309068727124847,2.061572292468389,0.992,2.157916280236137,8389.0,8357.75,15.158333333333331,2020-03-06 20:18:00+00:00,2020-03-06 20:45:00+00:00,3216460,break_bar,2.5,180,8388.5,8469.164583333331,take_profit,32.26583333333292,80.6645833333323,80.6645833333314,80.0395833333314,1600.791666666628,2.4334921077300886,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3217673,3217674,50,1,2020-03-09 22:35:00+00:00,NQH0,1354,7938.0,7814.25,6.227720696162717,0.0399872040946897,3.4786399302528332,0.8533834586466166,1.040571910800891,7949.25,7882.75,19.116666666666667,2020-03-09 22:34:00+00:00,2020-03-09 23:37:00+00:00,3217736,break_bar,2.5,180,7939.5,8086.154166666667,take_profit,58.66166666666686,146.65416666666715,146.65416666666715,146.02916666666715,2920.583333333343,2.463103002361408,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3225856,3225857,45,1,2020-03-18 22:50:00+00:00,NQM0,1369,7208.25,7105.25,3.971722365038561,0.0181130035144633,2.9538461538461536,0.69921875,2.4690468027932333,7243.5,7179.5,21.666666666666668,2020-03-18 22:49:00+00:00,2020-03-18 22:58:00+00:00,3225865,break_bar,2.5,180,7231.75,7367.791666666668,take_profit,54.41666666666697,136.04166666666742,136.04166666666788,135.41666666666788,2708.3333333333576,2.4602573807721506,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3242109,3242110,50,1,2020-04-05 22:01:00+00:00,NQM0,1320,7542.5,7491.75,4.781157998037291,0.0080116533139111,11.944121071012804,0.8187134502923976,1.1352308801848048,7621.0,7535.5,7.158333333333333,2020-04-05 22:00:00+00:00,2020-04-06 00:34:00+00:00,3242263,break_bar,2.5,180,7604.75,7779.664583333334,take_profit,69.96583333333365,174.91458333333412,174.91458333333412,174.28958333333412,3485.7916666666824,2.4690115572135194,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3253011,3253012,50,1,2020-04-16 20:43:00+00:00,NQM0,1242,8777.25,8711.0,6.950819672131147,0.1096664782362916,4.449021627188466,0.8125,0.9187714123344468,8810.0,8774.0,8.091666666666667,2020-04-16 20:42:00+00:00,2020-04-16 22:00:00+00:00,3253029,break_bar,2.5,180,8803.0,8877.522916666665,take_profit,29.809166666665988,74.52291666666497,74.52291666666497,73.89791666666497,1477.9583333332994,2.428123545357464,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3255790,3255791,50,1,2020-04-20 22:32:00+00:00,NQM0,1351,8729.0,8695.0,4.291348935051276,0.0578158458244111,5.681818181818182,0.704,6.324753775518717,8750.5,8719.25,5.5,2020-04-20 22:31:00+00:00,2020-04-20 23:50:00+00:00,3255869,break_bar,2.5,180,8741.25,8718.7,stop_loss,22.549999999999272,56.37499999999818,-22.549999999999272,-23.174999999999272,-463.49999999998545,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3261219,3261220,45,1,2020-04-26 22:01:00+00:00,NQM0,1320,8778.25,8761.25,2.738255033557047,0.0447284345047923,12.942477876106194,0.6,0.1997993147061798,8814.75,8766.0,3.7666666666666666,2020-04-26 22:00:00+00:00,2020-04-26 22:06:00+00:00,3261225,break_bar,2.5,180,8795.5,8765.623333333333,stop_loss,29.87666666666701,74.69166666666752,-29.87666666666701,-30.50166666666701,-610.0333333333401,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3270828,3270829,45,1,2020-05-05 22:55:00+00:00,NQM0,1374,8959.75,8939.75,3.5074899525027403,0.038917089678511,1.658653846153846,0.8260869565217391,1.082190699289787,8962.25,8956.5,3.466666666666667,2020-05-05 22:54:00+00:00,2020-05-05 23:07:00+00:00,3270841,break_bar,2.5,180,8961.25,8956.153333333334,stop_loss,5.096666666666351,12.741666666665878,-5.096666666666351,-5.721666666666351,-114.43333333332704,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3273532,3273533,50,1,2020-05-07 22:29:00+00:00,NQM0,1348,9119.5,9103.25,3.0744974379188017,0.0117416829745596,2.3333333333333335,0.8214285714285714,1.3483734031389143,9124.25,9117.25,3.0,2020-05-07 22:28:00+00:00,2020-05-07 23:29:00+00:00,3273593,break_bar,2.5,180,9124.0,9116.95,stop_loss,7.049999999999272,17.62499999999818,-7.049999999999272,-7.674999999999272,-153.49999999998545,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3281743,3281744,50,1,2020-05-17 22:50:00+00:00,NQM0,1369,9144.0,9110.25,5.207328833172613,0.0731489741302408,3.5231316725978647,0.7727272727272727,3.091135427221592,9155.0,9138.5,4.683333333333334,2020-05-17 22:49:00+00:00,2020-05-18 01:49:00+00:00,3281923,break_bar,2.5,180,9153.75,9171.0,timeout,15.718333333334158,39.295833333335395,17.25,16.625,332.5,1.0172343463185292,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3288537,3288538,50,1,2020-05-24 22:19:00+00:00,NQM0,1338,9423.75,9391.5,6.681053085886923,0.0776978417266187,4.476843910806175,0.8735632183908046,2.0852400216268467,9440.5,9418.75,4.858333333333333,2020-05-24 22:18:00+00:00,2020-05-25 01:18:00+00:00,3288717,break_bar,2.5,180,9438.25,9427.5,timeout,19.985833333334085,49.96458333333521,-10.75,-11.375,-227.5,-0.5518942303804432,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3292441,3292442,50,1,2020-05-27 22:54:00+00:00,NQM0,1373,9434.5,9412.0,4.669260700389105,0.0427672955974842,3.1506849315068495,0.8695652173913043,2.241976714617401,9436.75,9425.25,3.65,2020-05-27 22:53:00+00:00,2020-05-27 23:19:00+00:00,3292467,break_bar,2.5,180,9435.0,9424.885,stop_loss,10.114999999999782,25.287499999999454,-10.114999999999782,-10.739999999999782,-214.79999999999563,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3301943,3301944,45,1,2020-06-07 22:01:00+00:00,NQM0,1320,9820.75,9798.25,3.19621189701095,0.0466101694915254,8.130841121495326,0.6120689655172413,0.0054436270093692,9837.25,9808.25,3.566666666666667,2020-06-07 22:00:00+00:00,2020-06-08 01:00:00+00:00,3302123,break_bar,2.5,180,9835.25,9855.5,timeout,27.35666666666657,68.39166666666642,20.25,19.625,392.5,0.7013520757638955,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3304711,3304712,50,1,2020-06-09 22:39:00+00:00,NQM0,1358,9972.75,9952.0,4.514959202175884,0.1233644859813084,2.188449848024316,0.875,3.2457611532701445,9975.75,9969.75,2.7416666666666667,2020-06-09 22:38:00+00:00,2020-06-09 23:53:00+00:00,3304786,break_bar,2.5,180,9975.25,9989.685416666664,take_profit,5.774166666666133,14.435416666665333,14.435416666665333,13.810416666665333,276.20833333330665,2.1581586144028884,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3307449,3307450,45,1,2020-06-11 22:47:00+00:00,NQM0,1366,9640.0,9596.25,4.205888243540957,0.0182063385030343,1.6308470290771175,0.7441860465116279,0.8641606739475483,9647.5,9636.75,6.591666666666667,2020-06-11 22:46:00+00:00,2020-06-11 23:00:00+00:00,3307463,break_bar,2.5,180,9643.0,9660.272916666663,take_profit,6.909166666666351,17.27291666666588,17.27291666666497,16.64791666666497,332.9583333332994,2.2096560115030193,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3311552,3311553,50,1,2020-06-16 22:55:00+00:00,NQU0,1374,9952.75,9917.5,5.214175654853621,0.0380116959064327,1.9958419958419955,0.8125,0.7664408380304385,9957.0,9949.0,4.008333333333334,2020-06-16 22:54:00+00:00,2020-06-16 23:23:00+00:00,3311581,break_bar,2.5,180,9956.0,9974.502083333333,take_profit,7.400833333333139,18.50208333333285,18.50208333333285,17.87708333333285,357.54166666665697,2.2274426331637356,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3312897,3312898,50,1,2020-06-17 22:35:00+00:00,NQU0,1354,9989.0,9964.5,3.5432359144320578,0.0055803571428571,3.1334622823984524,0.7592592592592593,2.793339474863286,9992.25,9978.75,4.308333333333334,2020-06-17 22:34:00+00:00,2020-06-17 23:08:00+00:00,3312931,break_bar,2.5,180,9990.5,9978.319166666666,stop_loss,12.180833333333794,30.452083333334485,-12.180833333333794,-12.805833333333794,-256.1166666666759,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3315648,3315649,50,1,2020-06-21 22:56:00+00:00,NQU0,1375,9897.25,9843.5,5.739710789766407,0.0047716428084526,4.0,0.7738095238095238,1.721618956388228,9905.75,9884.75,5.25,2020-06-21 22:55:00+00:00,2020-06-21 23:11:00+00:00,3315664,break_bar,2.5,180,9901.0,9884.225,stop_loss,16.774999999999636,41.93749999999909,-16.774999999999636,-17.399999999999636,-347.9999999999927,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3317005,3317006,50,1,2020-06-22 22:48:00+00:00,NQU0,1367,10138.0,10115.0,5.013623978201634,0.0050568900126422,2.5,0.9210526315789472,1.8429515387494848,10139.0,10129.5,3.8,2020-06-22 22:47:00+00:00,2020-06-23 01:08:00+00:00,3317146,break_bar,2.5,180,10138.75,10129.12,stop_loss,9.6299999999992,24.074999999998,-9.6299999999992,-10.2549999999992,-205.099999999984,-1.0,regime_breakout_lb50_w8_eff0.15_disp1.8_body0.6_vol0.5_us_late_long_break_bar_rr2.5_h180,optimized50_2r5_quality
3323821,3323822,45,1,2020-06-29 22:39:00+00:00,NQU0,1358,10002.75,9974.5,5.024082993701371,0.0377358490566037,1.7772511848341233,0.68,0.8066849812116583,10005.5,9999.25,3.5166666666666666,2020-06-29 22:38:00+00:00,2020-06-29 22:44:00+00:00,3323827,break_bar,2.5,180,10003.5,9998.898333333333,stop_loss,4.60166666666737,11.504166666668423,-4.60166666666737,-5.22666666666737,-104.5333333333474,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
3326038,3326039,45,1,2020-07-01 22:40:00+00:00,NQU0,1359,10266.0,10246.5,4.2778793418647165,0.0161054172767203,2.0714285714285716,0.5862068965517241,1.962196814866393,10269.5,10262.25,3.5,2020-07-01 22:39:00+00:00,2020-07-02 00:15:00+00:00,3326134,break_bar,2.5,180,10267.0,10261.9,stop_loss,5.100000000000364,12.75000000000091,-5.100000000000364,-5.725000000000364,-114.50000000000728,-1.0,regime_breakout_lb45_w10_eff0.1_disp1.6_body0.55_vol0_us_late_long_break_bar_rr2.5_h180,defensive45_2r5_loweff
