candidate,signal,timeframe_minutes,session,holding_minutes,direction_mode,exit_profile,entry_ts,exit_ts,symbol,direction,entry_price,exit_price,exit_reason,gross_points,net_points,net_dollars,entry_index,exit_index,fold,fold_rank,test_pass,entry_date,month,position_size,adjusted_pnl,capital,risk_state
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-28 13:02:00+00:00,2022-10-28 13:04:00+00:00,NQZ2,1,11149.75,11162.5,time,12.75,12.125,242.5,535694,535696,2,1,True,2022-10-28 13:02:00+00:00,2022-10,2,485.0,88772.5,reduced
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-28 13:26:00+00:00,2022-10-28 13:28:00+00:00,NQZ2,1,11221.75,11213.75,time,-8.0,-8.625,-172.5,535718,535720,2,1,True,2022-10-28 13:26:00+00:00,2022-10,4,-690.0,88082.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-28 16:17:00+00:00,2022-10-28 16:19:00+00:00,NQZ2,1,11493.0,11486.0,time,-7.0,-7.625,-152.5,535889,535891,2,1,True,2022-10-28 16:17:00+00:00,2022-10,2,-305.0,87777.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-28 16:20:00+00:00,2022-10-28 16:22:00+00:00,NQZ2,1,11492.5,11491.25,time,-1.25,-1.875,-37.5,535892,535894,2,1,True,2022-10-28 16:20:00+00:00,2022-10,2,-75.0,87702.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-28 18:34:00+00:00,2022-10-28 18:36:00+00:00,NQZ2,1,11559.0,11566.75,time,7.75,7.125,142.5,536026,536028,2,1,True,2022-10-28 18:34:00+00:00,2022-10,2,285.0,87987.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-28 19:08:00+00:00,2022-10-28 19:10:00+00:00,NQZ2,1,11558.5,11564.25,time,5.75,5.125,102.5,536060,536062,2,1,True,2022-10-28 19:08:00+00:00,2022-10,2,205.0,88192.5,reduced
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-30 22:49:00+00:00,2022-10-30 22:51:00+00:00,NQZ2,-1,11566.75,11575.0,time,-8.25,-8.875,-177.5,536221,536223,2,1,True,2022-10-30 22:49:00+00:00,2022-10,4,-710.0,87482.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-30 23:47:00+00:00,2022-10-30 23:49:00+00:00,NQZ2,-1,11558.75,11557.25,time,1.5,0.875,17.5,536279,536281,2,1,True,2022-10-30 23:47:00+00:00,2022-10,2,35.0,87517.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 02:23:00+00:00,2022-10-31 02:25:00+00:00,NQZ2,1,11544.5,11546.0,time,1.5,0.875,17.5,536435,536437,2,1,True,2022-10-31 02:23:00+00:00,2022-10,2,35.0,87552.5,reduced
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 04:54:00+00:00,2022-10-31 04:56:00+00:00,NQZ2,-1,11557.0,11556.5,time,0.5,-0.125,-2.5,536586,536588,2,1,True,2022-10-31 04:54:00+00:00,2022-10,4,-10.0,87542.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 05:30:00+00:00,2022-10-31 05:32:00+00:00,NQZ2,-1,11555.25,11557.75,time,-2.5,-3.125,-62.5,536622,536624,2,1,True,2022-10-31 05:30:00+00:00,2022-10,2,-125.0,87417.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 05:44:00+00:00,2022-10-31 05:46:00+00:00,NQZ2,-1,11556.0,11555.75,time,0.25,-0.375,-7.5,536636,536638,2,1,True,2022-10-31 05:44:00+00:00,2022-10,2,-15.0,87402.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 05:46:00+00:00,2022-10-31 05:48:00+00:00,NQZ2,-1,11556.5,11554.0,time,2.5,1.875,37.5,536638,536640,2,1,True,2022-10-31 05:46:00+00:00,2022-10,2,75.0,87477.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 08:50:00+00:00,2022-10-31 08:52:00+00:00,NQZ2,-1,11490.75,11487.25,time,3.5,2.875,57.5,536822,536824,2,1,True,2022-10-31 08:50:00+00:00,2022-10,2,115.0,87592.5,reduced
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 09:43:00+00:00,2022-10-31 09:45:00+00:00,NQZ2,1,11512.5,11520.0,time,7.5,6.875,137.5,536875,536877,2,1,True,2022-10-31 09:43:00+00:00,2022-10,4,550.0,88142.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 10:06:00+00:00,2022-10-31 10:08:00+00:00,NQZ2,1,11509.25,11515.75,time,6.5,5.875,117.5,536898,536900,2,1,True,2022-10-31 10:06:00+00:00,2022-10,2,235.0,88377.5,reduced
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 10:14:00+00:00,2022-10-31 10:16:00+00:00,NQZ2,1,11509.5,11505.25,time,-4.25,-4.875,-97.5,536906,536908,2,1,True,2022-10-31 10:14:00+00:00,2022-10,4,-390.0,87987.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 10:20:00+00:00,2022-10-31 10:22:00+00:00,NQZ2,-1,11497.75,11505.75,time,-8.0,-8.625,-172.5,536912,536914,2,1,True,2022-10-31 10:20:00+00:00,2022-10,2,-345.0,87642.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 10:23:00+00:00,2022-10-31 10:25:00+00:00,NQZ2,1,11509.5,11509.25,time,-0.25,-0.875,-17.5,536915,536917,2,1,True,2022-10-31 10:23:00+00:00,2022-10,2,-35.0,87607.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 10:36:00+00:00,2022-10-31 10:38:00+00:00,NQZ2,1,11510.0,11509.75,time,-0.25,-0.875,-17.5,536928,536930,2,1,True,2022-10-31 10:36:00+00:00,2022-10,2,-35.0,87572.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 10:43:00+00:00,2022-10-31 10:45:00+00:00,NQZ2,-1,11501.75,11502.5,time,-0.75,-1.375,-27.5,536935,536937,2,1,True,2022-10-31 10:43:00+00:00,2022-10,2,-55.0,87517.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 10:46:00+00:00,2022-10-31 10:48:00+00:00,NQZ2,-1,11500.5,11504.25,time,-3.75,-4.375,-87.5,536938,536940,2,1,True,2022-10-31 10:46:00+00:00,2022-10,2,-175.0,87342.5,conservative
lightglow_premium_discount_reversal_1m_all_hold2m_reverse_time,premium_discount_reversal,1,all,2,reverse,time,2022-10-31 10:51:00+00:00,2022-10-31 10:53:00+00:00,NQZ2,-1,11495.75,11497.0,time,-1.25,-1.875,-37.5,536943,536945,2,1,True,2022-10-31 10:51:00+00:00,2022-10,2,-75.0,87267.5,paused
